  0.986139E-05  0.918891E+05  0.918891E+05  0.122519E+06  0.122519E+06  0.000000E+00  0.918891E+05  0.918891E+05  0.101342E+06 -0.607835E+00  0.918109E+05  0.918109E+05  0.861443E+00
  0.108887E-04  0.918891E+05  0.918891E+05  0.122519E+06  0.122519E+06  0.000000E+00  0.918891E+05  0.918891E+05  0.101342E+06 -0.607835E+00  0.918109E+05  0.918109E+05  0.951184E+00
  0.120230E-04  0.918891E+05  0.918891E+05  0.122519E+06  0.122519E+06  0.000000E+00  0.918891E+05  0.918891E+05  0.101342E+06 -0.607835E+00  0.918109E+05  0.918109E+05  0.105027E+01
  0.132755E-04  0.918891E+05  0.918891E+05  0.122519E+06  0.122518E+06  0.000000E+00  0.918891E+05  0.918891E+05  0.101342E+06 -0.607835E+00  0.918109E+05  0.918109E+05  0.115969E+01
  0.146585E-04  0.918891E+05  0.918891E+05  0.122518E+06  0.122518E+06  0.000000E+00  0.918891E+05  0.918891E+05  0.101342E+06 -0.607835E+00  0.918109E+05  0.918109E+05  0.128050E+01
  0.161856E-04  0.918891E+05  0.918891E+05  0.122518E+06  0.122518E+06  0.000000E+00  0.918891E+05  0.918891E+05  0.101342E+06 -0.607835E+00  0.918109E+05  0.918109E+05  0.141389E+01
  0.178717E-04  0.918891E+05  0.918891E+05  0.122518E+06  0.122518E+06  0.000000E+00  0.918891E+05  0.918891E+05  0.101342E+06 -0.607835E+00  0.918109E+05  0.918109E+05  0.156119E+01
  0.197335E-04  0.918891E+05  0.918890E+05  0.122518E+06  0.122518E+06  0.000000E+00  0.918891E+05  0.918891E+05  0.101342E+06 -0.607835E+00  0.918109E+05  0.918108E+05  0.172382E+01
  0.217893E-04  0.918891E+05  0.918890E+05  0.122518E+06  0.122518E+06  0.000000E+00  0.918891E+05  0.918891E+05  0.101342E+06 -0.607835E+00  0.918108E+05  0.918108E+05  0.190340E+01
  0.240592E-04  0.918890E+05  0.918890E+05  0.122518E+06  0.122518E+06  0.000000E+00  0.918890E+05  0.918890E+05  0.101342E+06 -0.607835E+00  0.918108E+05  0.918108E+05  0.210169E+01
  0.265655E-04  0.918890E+05  0.918890E+05  0.122518E+06  0.122517E+06  0.000000E+00  0.918890E+05  0.918890E+05  0.101342E+06 -0.607834E+00  0.918108E+05  0.918108E+05  0.232063E+01
  0.293330E-04  0.918890E+05  0.918890E+05  0.122517E+06  0.122517E+06  0.000000E+00  0.918890E+05  0.918890E+05  0.101342E+06 -0.607834E+00  0.918108E+05  0.918108E+05  0.256239E+01
  0.323888E-04  0.918890E+05  0.918889E+05  0.122517E+06  0.122517E+06  0.000000E+00  0.918890E+05  0.918890E+05  0.101342E+06 -0.607834E+00  0.918108E+05  0.918107E+05  0.282932E+01
  0.357629E-04  0.918890E+05  0.918889E+05  0.122517E+06  0.122516E+06  0.000000E+00  0.918889E+05  0.918889E+05  0.101341E+06 -0.607833E+00  0.918107E+05  0.918107E+05  0.312407E+01
  0.394885E-04  0.918889E+05  0.918888E+05  0.122516E+06  0.122516E+06  0.000000E+00  0.918889E+05  0.918889E+05  0.101341E+06 -0.607833E+00  0.918107E+05  0.918107E+05  0.344952E+01
