    0.98614E-05    0.11965E-02
    0.10889E-04    0.13166E-02
    0.12023E-04    0.14488E-02
    0.13276E-04    0.15941E-02
    0.14659E-04    0.17541E-02
    0.16186E-04    0.19301E-02
    0.17872E-04    0.21238E-02
    0.19734E-04    0.23370E-02
    0.21789E-04    0.25715E-02
    0.24059E-04    0.28295E-02
    0.26566E-04    0.31135E-02
    0.29333E-04    0.34259E-02
    0.32389E-04    0.37697E-02
    0.35763E-04    0.41480E-02
    0.39489E-04    0.45643E-02
    0.43602E-04    0.50223E-02
    0.48145E-04    0.55263E-02
    0.53160E-04    0.60809E-02
    0.58698E-04    0.66911E-02
    0.64813E-04    0.73626E-02
    0.71565E-04    0.81014E-02
    0.79020E-04    0.89143E-02
    0.87252E-04    0.98089E-02
    0.96342E-04    0.10793E-01
    0.10638E-03    0.11876E-01
    0.11746E-03    0.13068E-01
    0.12970E-03    0.14379E-01
    0.14321E-03    0.15822E-01
    0.15813E-03    0.17410E-01
    0.17460E-03    0.19156E-01
    0.19279E-03    0.21078E-01
    0.21287E-03    0.23193E-01
    0.23505E-03    0.25520E-01
    0.25953E-03    0.28080E-01
    0.28657E-03    0.30896E-01
    0.31642E-03    0.33995E-01
    0.34939E-03    0.37404E-01
    0.38579E-03    0.41154E-01
    0.42598E-03    0.45280E-01
    0.47035E-03    0.49818E-01
    0.51935E-03    0.54809E-01
    0.57345E-03    0.60299E-01
    0.63319E-03    0.66336E-01
    0.69916E-03    0.72974E-01
    0.77199E-03    0.80272E-01
    0.85242E-03    0.88293E-01
    0.94122E-03    0.97108E-01
    0.10393E-02    0.10679E+00
    0.11475E-02    0.11743E+00
    0.12671E-02    0.12910E+00
    0.13991E-02    0.14191E+00
    0.15448E-02    0.15595E+00
    0.17058E-02    0.17134E+00
    0.18835E-02    0.18818E+00
    0.20797E-02    0.20659E+00
    0.22963E-02    0.22670E+00
    0.25355E-02    0.24860E+00
    0.27997E-02    0.27243E+00
    0.30913E-02    0.29828E+00
    0.34134E-02    0.32623E+00
    0.37690E-02    0.35635E+00
    0.41616E-02    0.38864E+00
    0.45951E-02    0.42306E+00
    0.50738E-02    0.45951E+00
    0.56024E-02    0.49776E+00
    0.61860E-02    0.53749E+00
    0.68305E-02    0.57822E+00
    0.75420E-02    0.61929E+00
    0.83277E-02    0.65986E+00
    0.91953E-02    0.69892E+00
    0.10153E-01    0.73524E+00
    0.11211E-01    0.76749E+00
    0.12379E-01    0.79423E+00
    0.13668E-01    0.81405E+00
    0.15092E-01    0.82562E+00
    0.16665E-01    0.82785E+00
    0.18401E-01    0.81993E+00
    0.20317E-01    0.80143E+00
    0.22434E-01    0.77240E+00
    0.24771E-01    0.73354E+00
    0.27352E-01    0.68639E+00
    0.30201E-01    0.63336E+00
    0.33347E-01    0.57776E+00
    0.36821E-01    0.52338E+00
    0.40657E-01    0.47383E+00
    0.44723E-01    0.43313E+00
    0.48789E-01    0.40312E+00
    0.52854E-01    0.38046E+00
    0.56920E-01    0.36205E+00
    0.60986E-01    0.34491E+00
    0.65051E-01    0.32700E+00
    0.69117E-01    0.30725E+00
    0.73183E-01    0.28561E+00
    0.77248E-01    0.26282E+00
    0.81314E-01    0.24009E+00
    0.85380E-01    0.21870E+00
    0.90443E-01    0.19554E+00
    0.95506E-01    0.17732E+00
    0.10057E+00    0.16405E+00
    0.10563E+00    0.15479E+00
    0.11070E+00    0.14808E+00
    0.11576E+00    0.14241E+00
    0.12082E+00    0.13647E+00
    0.12588E+00    0.12949E+00
    0.13095E+00    0.12134E+00
    0.13601E+00    0.11247E+00
    0.14107E+00    0.10355E+00
    0.14614E+00    0.95301E-01
    0.15120E+00    0.88283E-01
    0.15626E+00    0.82764E-01
    0.16133E+00    0.78638E-01
    0.16639E+00    0.75548E-01
    0.17145E+00    0.73055E-01
    0.17651E+00    0.70737E-01
    0.18158E+00    0.68240E-01
    0.18664E+00    0.65359E-01
    0.19170E+00    0.62100E-01
    0.19677E+00    0.58638E-01
    0.20183E+00    0.55207E-01
    0.20689E+00    0.52020E-01
    0.21196E+00    0.49231E-01
    0.21702E+00    0.46913E-01
    0.22208E+00    0.45042E-01
    0.22714E+00    0.43516E-01
    0.23221E+00    0.42193E-01
    0.23727E+00    0.40932E-01
    0.24233E+00    0.39626E-01
    0.24740E+00    0.38219E-01
    0.25246E+00    0.36712E-01
    0.25752E+00    0.35152E-01
    0.26259E+00    0.33607E-01
    0.26765E+00    0.32148E-01
    0.27271E+00    0.30823E-01
    0.27778E+00    0.29659E-01
    0.28284E+00    0.28649E-01
    0.28790E+00    0.27765E-01
    0.29296E+00    0.26964E-01
    0.29803E+00    0.26200E-01
    0.30309E+00    0.25439E-01
    0.30815E+00    0.24662E-01
    0.31322E+00    0.23866E-01
    0.31828E+00    0.23059E-01
    0.32334E+00    0.22264E-01
    0.32841E+00    0.21502E-01
    0.33347E+00    0.20790E-01
    0.33853E+00    0.20134E-01
    0.34359E+00    0.19535E-01
    0.34866E+00    0.18987E-01
    0.35372E+00    0.18477E-01
    0.35878E+00    0.17990E-01
    0.36385E+00    0.17515E-01
    0.36891E+00    0.17044E-01
    0.37397E+00    0.16574E-01
    0.37904E+00    0.16109E-01
    0.38410E+00    0.15652E-01
    0.38916E+00    0.15209E-01
    0.39422E+00    0.14786E-01
    0.39929E+00    0.14386E-01
    0.40435E+00    0.14010E-01
    0.40941E+00    0.13655E-01
    0.41448E+00    0.13319E-01
    0.41954E+00    0.12997E-01
    0.42460E+00    0.12685E-01
    0.42967E+00    0.12380E-01
    0.43473E+00    0.12081E-01
    0.43979E+00    0.11787E-01
    0.44486E+00    0.11500E-01
    0.44992E+00    0.11221E-01
    0.45498E+00    0.10951E-01
    0.46004E+00    0.10691E-01
    0.46511E+00    0.10443E-01
    0.47017E+00    0.10205E-01
    0.47523E+00    0.99769E-02
    0.48030E+00    0.97570E-02
    0.48536E+00    0.95442E-02
    0.49042E+00    0.93369E-02
    0.49549E+00    0.91345E-02
    0.50055E+00    0.89371E-02
    0.50561E+00    0.87445E-02
    0.51067E+00    0.85569E-02
    0.51574E+00    0.83744E-02
    0.52080E+00    0.81977E-02
    0.52586E+00    0.80270E-02
    0.53093E+00    0.78619E-02
    0.53599E+00    0.77019E-02
    0.54105E+00    0.75470E-02
    0.54612E+00    0.73968E-02
    0.55118E+00    0.72507E-02
    0.55624E+00    0.71081E-02
    0.56131E+00    0.69690E-02
    0.56637E+00    0.68335E-02
    0.57143E+00    0.67014E-02
    0.57649E+00    0.65726E-02
    0.58156E+00    0.64472E-02
    0.58662E+00    0.63253E-02
    0.59168E+00    0.62069E-02
    0.61634E+00    0.56738E-02
    0.63115E+00    0.53836E-02
    0.65254E+00    0.49992E-02
    0.67466E+00    0.46416E-02
    0.69752E+00    0.43083E-02
    0.72117E+00    0.39977E-02
    0.74561E+00    0.37087E-02
    0.77088E+00    0.34395E-02
    0.79701E+00    0.31890E-02
    0.82403E+00    0.29560E-02
    0.85196E+00    0.27394E-02
    0.88084E+00    0.25380E-02
    0.91069E+00    0.23509E-02
    0.94156E+00    0.21770E-02
    0.97347E+00    0.20156E-02
    0.10065E+01    0.18656E-02
    0.10406E+01    0.17264E-02
    0.10759E+01    0.15972E-02
    0.11123E+01    0.14774E-02
    0.11500E+01    0.13663E-02
    0.11890E+01    0.12633E-02
    0.12293E+01    0.11677E-02
    0.12710E+01    0.10792E-02
    0.13141E+01    0.99718E-03
