  0.986139E-05  0.272854E+06  0.272853E+06  0.363803E+06  0.363803E+06  0.000000E+00  0.272854E+06  0.272854E+06  0.272854E+06 -0.605507E+00  0.190944E+06  0.190944E+06  0.390218E+01
  0.990691E-05  0.272477E+06  0.272477E+06  0.363301E+06  0.363301E+06  0.000000E+00  0.272477E+06  0.272477E+06  0.272477E+06 -0.605507E+00  0.190944E+06  0.190944E+06  0.389185E+01
  0.995263E-05  0.272110E+06  0.272110E+06  0.362812E+06  0.362812E+06  0.000000E+00  0.272110E+06  0.272110E+06  0.272110E+06 -0.605507E+00  0.190944E+06  0.190944E+06  0.388156E+01
  0.999857E-05  0.271778E+06  0.271777E+06  0.362368E+06  0.362368E+06  0.000000E+00  0.271778E+06  0.271778E+06  0.271778E+06 -0.605507E+00  0.190944E+06  0.190944E+06  0.387142E+01
  0.100447E-04  0.271436E+06  0.271436E+06  0.361913E+06  0.361912E+06  0.000000E+00  0.271436E+06  0.271436E+06  0.271436E+06 -0.605507E+00  0.190944E+06  0.190944E+06  0.386125E+01
  0.100911E-04  0.271085E+06  0.271085E+06  0.361445E+06  0.361445E+06  0.000000E+00  0.271085E+06  0.271085E+06  0.271085E+06 -0.605507E+00  0.190944E+06  0.190944E+06  0.385108E+01
  0.101377E-04  0.270734E+06  0.270734E+06  0.360977E+06  0.360976E+06  0.000000E+00  0.270734E+06  0.270734E+06  0.270734E+06 -0.605507E+00  0.190944E+06  0.190944E+06  0.384083E+01
  0.101845E-04  0.269349E+06  0.269349E+06  0.359130E+06  0.359130E+06  0.000000E+00  0.269349E+06  0.269349E+06  0.269349E+06 -0.605507E+00  0.190944E+06  0.190944E+06  0.380688E+01
  0.102315E-04  0.267519E+06  0.267519E+06  0.356690E+06  0.356689E+06  0.000000E+00  0.267519E+06  0.267519E+06  0.267519E+06 -0.605507E+00  0.190944E+06  0.190944E+06  0.376248E+01
  0.102787E-04  0.265749E+06  0.265749E+06  0.354330E+06  0.354330E+06  0.000000E+00  0.265749E+06  0.265749E+06  0.265749E+06 -0.605507E+00  0.190944E+06  0.190944E+06  0.371914E+01
  0.103261E-04  0.264038E+06  0.264038E+06  0.352049E+06  0.352049E+06  0.000000E+00  0.264038E+06  0.264038E+06  0.264038E+06 -0.605507E+00  0.190944E+06  0.190944E+06  0.367682E+01
  0.103738E-04  0.262385E+06  0.262385E+06  0.349844E+06  0.349844E+06  0.000000E+00  0.262385E+06  0.262385E+06  0.262385E+06 -0.605507E+00  0.190944E+06  0.190944E+06  0.363551E+01
  0.104217E-04  0.260786E+06  0.260786E+06  0.347713E+06  0.347713E+06  0.000000E+00  0.260786E+06  0.260786E+06  0.260786E+06 -0.605507E+00  0.190944E+06  0.190944E+06  0.359519E+01
  0.104698E-04  0.259241E+06  0.259241E+06  0.345654E+06  0.345653E+06  0.000000E+00  0.259241E+06  0.259241E+06  0.259241E+06 -0.605507E+00  0.190944E+06  0.190944E+06  0.355584E+01
  0.105181E-04  0.257749E+06  0.257749E+06  0.343663E+06  0.343663E+06  0.000000E+00  0.257749E+06  0.257749E+06  0.257749E+06 -0.605507E+00  0.190944E+06  0.190944E+06  0.351745E+01
  0.105667E-04  0.256306E+06  0.256306E+06  0.341740E+06  0.341740E+06  0.000000E+00  0.256306E+06  0.256306E+06  0.256306E+06 -0.605507E+00  0.190944E+06  0.190944E+06  0.347999E+01
  0.106154E-04  0.254913E+06  0.254913E+06  0.339882E+06  0.339882E+06  0.000000E+00  0.254913E+06  0.254913E+06  0.254913E+06 -0.605507E+00  0.190944E+06  0.190944E+06  0.344343E+01
  0.106644E-04  0.253566E+06  0.253566E+06  0.338087E+06  0.338086E+06  0.000000E+00  0.253566E+06  0.253566E+06  0.253566E+06 -0.605507E+00  0.190944E+06  0.190944E+06  0.340778E+01
  0.107137E-04  0.252265E+06  0.252265E+06  0.336352E+06  0.336352E+06  0.000000E+00  0.252265E+06  0.252265E+06  0.252265E+06 -0.605507E+00  0.190944E+06  0.190944E+06  0.337299E+01
  0.107631E-04  0.251499E+06  0.251498E+06  0.335330E+06  0.335329E+06  0.000000E+00  0.251499E+06  0.251499E+06  0.251499E+06 -0.605507E+00  0.190944E+06  0.190944E+06  0.333253E+01
