  0.129696E-03  0.191831E+06  0.191829E+06  0.255637E+06  0.255616E+06  0.000000E+00  0.191830E+06  0.191830E+06  0.201888E+06 -0.605463E+00  0.190938E+06  0.190937E+06  0.640118E+01
  0.143208E-03  0.191829E+06  0.191827E+06  0.255605E+06  0.255579E+06  0.000000E+00  0.191829E+06  0.191829E+06  0.201885E+06 -0.605453E+00  0.190936E+06  0.190935E+06  0.706795E+01
  0.158126E-03  0.191827E+06  0.191825E+06  0.255565E+06  0.255534E+06  0.000000E+00  0.191827E+06  0.191827E+06  0.201881E+06 -0.605442E+00  0.190934E+06  0.190933E+06  0.780415E+01
  0.174599E-03  0.191824E+06  0.191822E+06  0.255517E+06  0.255480E+06  0.000000E+00  0.191824E+06  0.191824E+06  0.201877E+06 -0.605428E+00  0.190931E+06  0.190931E+06  0.861702E+01
  0.192788E-03  0.191821E+06  0.191818E+06  0.255459E+06  0.255413E+06  0.000000E+00  0.191821E+06  0.191821E+06  0.201871E+06 -0.605410E+00  0.190928E+06  0.190928E+06  0.951451E+01
  0.212872E-03  0.191818E+06  0.191814E+06  0.255387E+06  0.255332E+06  0.000000E+00  0.191817E+06  0.191817E+06  0.201864E+06 -0.605389E+00  0.190925E+06  0.190924E+06  0.105054E+02
  0.235048E-03  0.191813E+06  0.191809E+06  0.255300E+06  0.255233E+06  0.000000E+00  0.191813E+06  0.191813E+06  0.201856E+06 -0.605364E+00  0.190920E+06  0.190919E+06  0.115995E+02
  0.259534E-03  0.191808E+06  0.191802E+06  0.255195E+06  0.255112E+06  0.000000E+00  0.191807E+06  0.191807E+06  0.201846E+06 -0.605332E+00  0.190915E+06  0.190913E+06  0.128074E+02
  0.286571E-03  0.191801E+06  0.191794E+06  0.255065E+06  0.254965E+06  0.000000E+00  0.191800E+06  0.191800E+06  0.201834E+06 -0.605294E+00  0.190908E+06  0.190906E+06  0.141411E+02
  0.316425E-03  0.191793E+06  0.191785E+06  0.254908E+06  0.254785E+06  0.000000E+00  0.191792E+06  0.191792E+06  0.201819E+06 -0.605248E+00  0.190900E+06  0.190898E+06  0.156134E+02
  0.349389E-03  0.191783E+06  0.191773E+06  0.254716E+06  0.254567E+06  0.000000E+00  0.191782E+06  0.191782E+06  0.201801E+06 -0.605191E+00  0.190890E+06  0.190887E+06  0.172388E+02
  0.385786E-03  0.191771E+06  0.191759E+06  0.254483E+06  0.254301E+06  0.000000E+00  0.191769E+06  0.191769E+06  0.201779E+06 -0.605122E+00  0.190878E+06  0.190874E+06  0.190332E+02
  0.425976E-03  0.191757E+06  0.191741E+06  0.254198E+06  0.253977E+06  0.000000E+00  0.191754E+06  0.191754E+06  0.201752E+06 -0.605038E+00  0.190863E+06  0.190859E+06  0.210140E+02
  0.470352E-03  0.191739E+06  0.191720E+06  0.253852E+06  0.253582E+06  0.000000E+00  0.191736E+06  0.191736E+06  0.201719E+06 -0.604936E+00  0.190845E+06  0.190840E+06  0.232004E+02
  0.519351E-03  0.191717E+06  0.191694E+06  0.253430E+06  0.253102E+06  0.000000E+00  0.191713E+06  0.191713E+06  0.201679E+06 -0.604811E+00  0.190823E+06  0.190817E+06  0.256137E+02
  0.573455E-03  0.191690E+06  0.191662E+06  0.252916E+06  0.252517E+06  0.000000E+00  0.191686E+06  0.191686E+06  0.201630E+06 -0.604659E+00  0.190797E+06  0.190789E+06  0.282771E+02
  0.633195E-03  0.191658E+06  0.191624E+06  0.252291E+06  0.251806E+06  0.000000E+00  0.191653E+06  0.191653E+06  0.201571E+06 -0.604474E+00  0.190764E+06  0.190754E+06  0.312164E+02
  0.699158E-03  0.191619E+06  0.191577E+06  0.251531E+06  0.250941E+06  0.000000E+00  0.191612E+06  0.191612E+06  0.201499E+06 -0.604249E+00  0.190724E+06  0.190712E+06  0.344595E+02
  0.771993E-03  0.191571E+06  0.191520E+06  0.250607E+06  0.249891E+06  0.000000E+00  0.191562E+06  0.191562E+06  0.201411E+06 -0.603974E+00  0.190676E+06  0.190661E+06  0.380375E+02
  0.852416E-03  0.191512E+06  0.191451E+06  0.249484E+06  0.248615E+06  0.000000E+00  0.191502E+06  0.191502E+06  0.201304E+06 -0.603641E+00  0.190617E+06  0.190599E+06  0.419841E+02
  0.941216E-03  0.191441E+06  0.191366E+06  0.248121E+06  0.247068E+06  0.000000E+00  0.191429E+06  0.191429E+06  0.201174E+06 -0.603235E+00  0.190546E+06  0.190524E+06  0.463363E+02
  0.103927E-02  0.191355E+06  0.191263E+06  0.246468E+06  0.245194E+06  0.000000E+00  0.191340E+06  0.191340E+06  0.201016E+06 -0.602741E+00  0.190458E+06  0.190432E+06  0.511345E+02
  0.114753E-02  0.191249E+06  0.191137E+06  0.244465E+06  0.242925E+06  0.000000E+00  0.191231E+06  0.191231E+06  0.200825E+06 -0.602142E+00  0.190352E+06  0.190320E+06  0.564227E+02
  0.126708E-02  0.191121E+06  0.190985E+06  0.242043E+06  0.240186E+06  0.000000E+00  0.191099E+06  0.191099E+06  0.200592E+06 -0.601414E+00  0.190223E+06  0.190183E+06  0.622486E+02
  0.139908E-02  0.190965E+06  0.190799E+06  0.239117E+06  0.236883E+06  0.000000E+00  0.190938E+06  0.190938E+06  0.200310E+06 -0.600531E+00  0.190066E+06  0.190017E+06  0.686635E+02
  0.154483E-02  0.190776E+06  0.190573E+06  0.235590E+06  0.232912E+06  0.000000E+00  0.190743E+06  0.190743E+06  0.199969E+06 -0.599461E+00  0.189874E+06  0.189816E+06  0.757228E+02
  0.170576E-02  0.190546E+06  0.190299E+06  0.231351E+06  0.228151E+06  0.000000E+00  0.190506E+06  0.190506E+06  0.199557E+06 -0.598168E+00  0.189642E+06  0.189571E+06  0.834857E+02
  0.188346E-02  0.190267E+06  0.189967E+06  0.226272E+06  0.222466E+06  0.000000E+00  0.190218E+06  0.190218E+06  0.199060E+06 -0.596605E+00  0.189360E+06  0.189273E+06  0.920148E+02
  0.207967E-02  0.189929E+06  0.189563E+06  0.220209E+06  0.215707E+06  0.000000E+00  0.189870E+06  0.189870E+06  0.198461E+06 -0.594721E+00  0.189017E+06  0.188912E+06  0.101376E+03
  0.229632E-02  0.189520E+06  0.189075E+06  0.213005E+06  0.207718E+06  0.000000E+00  0.189448E+06  0.189448E+06  0.197743E+06 -0.592457E+00  0.188602E+06  0.188474E+06  0.111637E+03
  0.253554E-02  0.189026E+06  0.188484E+06  0.204497E+06  0.198340E+06  0.000000E+00  0.188938E+06  0.188938E+06  0.196885E+06 -0.589742E+00  0.188099E+06  0.187943E+06  0.122866E+03
  0.279968E-02  0.188431E+06  0.187771E+06  0.194519E+06  0.187426E+06  0.000000E+00  0.188323E+06  0.188323E+06  0.195863E+06 -0.586500E+00  0.187492E+06  0.187302E+06  0.135134E+03
  0.309134E-02  0.187715E+06  0.186912E+06  0.182922E+06  0.174859E+06  0.000000E+00  0.187584E+06  0.187584E+06  0.194651E+06 -0.582644E+00  0.186759E+06  0.186529E+06  0.148506E+03
  0.341338E-02  0.186856E+06  0.185879E+06  0.169588E+06  0.160576E+06  0.000000E+00  0.186696E+06  0.186696E+06  0.193224E+06 -0.578083E+00  0.185877E+06  0.185598E+06  0.163043E+03
  0.376897E-02  0.185829E+06  0.184641E+06  0.154467E+06  0.144607E+06  0.000000E+00  0.185635E+06  0.185635E+06  0.191554E+06 -0.572721E+00  0.184818E+06  0.184481E+06  0.178799E+03
  0.416160E-02  0.184606E+06  0.183163E+06  0.137609E+06  0.127117E+06  0.000000E+00  0.184371E+06  0.184371E+06  0.189616E+06 -0.566465E+00  0.183552E+06  0.183144E+06  0.195812E+03
  0.459514E-02  0.183157E+06  0.181406E+06  0.119215E+06  0.108449E+06  0.000000E+00  0.182872E+06  0.182872E+06  0.187389E+06 -0.559230E+00  0.182044E+06  0.181552E+06  0.214105E+03
  0.507384E-02  0.181451E+06  0.179327E+06  0.996858E+05  0.891685E+05  0.000000E+00  0.181105E+06  0.181105E+06  0.184858E+06 -0.550950E+00  0.180256E+06  0.179663E+06  0.233680E+03
  0.560241E-02  0.179453E+06  0.176881E+06  0.796689E+05  0.700811E+05  0.000000E+00  0.179034E+06  0.179034E+06  0.182014E+06 -0.541585E+00  0.178150E+06  0.177437E+06  0.254508E+03
  0.618604E-02  0.177133E+06  0.174021E+06  0.600760E+05  0.522054E+05  0.000000E+00  0.176626E+06  0.176626E+06  0.178863E+06 -0.531137E+00  0.175687E+06  0.174832E+06  0.276532E+03
  0.683048E-02  0.174462E+06  0.170702E+06  0.420494E+05  0.366656E+05  0.000000E+00  0.173849E+06  0.173849E+06  0.175417E+06 -0.519652E+00  0.172831E+06  0.171807E+06  0.299661E+03
  0.754204E-02  0.171415E+06  0.166882E+06  0.268383E+05  0.244846E+05  0.000000E+00  0.170676E+06  0.170676E+06  0.171694E+06 -0.507221E+00  0.169552E+06  0.168330E+06  0.323768E+03
  0.832774E-02  0.167977E+06  0.162523E+06  0.155580E+05  0.162795E+05  0.000000E+00  0.167088E+06  0.167088E+06  0.167712E+06 -0.493966E+00  0.165830E+06  0.164377E+06  0.348692E+03
  0.919528E-02  0.164138E+06  0.157596E+06  0.883673E+04  0.119374E+05  0.000000E+00  0.163072E+06  0.163072E+06  0.163469E+06 -0.480007E+00  0.161658E+06  0.159937E+06  0.374232E+03
  0.101532E-01  0.159899E+06  0.152075E+06  0.643426E+04  0.104376E+05  0.000000E+00  0.158624E+06  0.158624E+06  0.158942E+06 -0.465420E+00  0.157047E+06  0.155014E+06  0.400142E+03
  0.112109E-01  0.155266E+06  0.145944E+06  0.702646E+04  0.100556E+05  0.000000E+00  0.153747E+06  0.153747E+06  0.154072E+06 -0.450182E+00  0.152017E+06  0.149628E+06  0.426102E+03
  0.123788E-01  0.150247E+06  0.139190E+06  0.843977E+04  0.909176E+04  0.000000E+00  0.148445E+06  0.148445E+06  0.148787E+06 -0.434162E+00  0.146599E+06  0.143802E+06  0.451677E+03
  0.136684E-01  0.144848E+06  0.131805E+06  0.852771E+04  0.688121E+04  0.000000E+00  0.142722E+06  0.142722E+06  0.143031E+06 -0.417146E+00  0.140819E+06  0.137563E+06  0.476244E+03
  0.150923E-01  0.139074E+06  0.123784E+06  0.644626E+04  0.428791E+04  0.000000E+00  0.136582E+06  0.136582E+06  0.136801E+06 -0.398945E+00  0.134688E+06  0.130922E+06  0.498925E+03
  0.166646E-01  0.132928E+06  0.115143E+06  0.338197E+04  0.280735E+04  0.000000E+00  0.130030E+06  0.130030E+06  0.130153E+06 -0.379502E+00  0.128207E+06  0.123884E+06  0.518539E+03
  0.184006E-01  0.126419E+06  0.105924E+06  0.155632E+04  0.263393E+04  0.000000E+00  0.123079E+06  0.123079E+06  0.123158E+06 -0.358931E+00  0.121362E+06  0.116451E+06  0.533617E+03
  0.203175E-01  0.119570E+06  0.962169E+05  0.174667E+04  0.203299E+04  0.000000E+00  0.115764E+06  0.115764E+06  0.115837E+06 -0.337394E+00  0.114190E+06  0.108677E+06  0.542459E+03
  0.224341E-01  0.112418E+06  0.861729E+05  0.219734E+04  0.155661E+04  0.000000E+00  0.108141E+06  0.108141E+06  0.108217E+06 -0.315068E+00  0.106730E+06  0.100635E+06  0.543206E+03
  0.247711E-01  0.105021E+06  0.760184E+05  0.137154E+04  0.118355E+04  0.000000E+00  0.100295E+06  0.100295E+06  0.100345E+06 -0.292130E+00  0.990638E+05  0.924484E+05  0.533902E+03
  0.273517E-01  0.974608E+05  0.660651E+05  0.595411E+03  0.893162E+03  0.000000E+00  0.923444E+05  0.923444E+05  0.923727E+05 -0.268885E+00  0.912979E+05  0.842839E+05  0.512660E+03
