  0.635177E-05  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975915E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.507219E+00
  0.645179E-05  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975915E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.515206E+00
  0.655339E-05  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975915E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.523320E+00
  0.665659E-05  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975915E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.531561E+00
  0.676142E-05  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975915E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.539932E+00
  0.686790E-05  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975915E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.548434E+00
  0.697605E-05  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975915E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.557071E+00
  0.708591E-05  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975915E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.565843E+00
  0.719749E-05  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975915E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.574754E+00
  0.731084E-05  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975915E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.583805E+00
  0.742597E-05  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975915E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.592999E+00
  0.754291E-05  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975915E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.602337E+00
  0.766169E-05  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975915E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.611823E+00
  0.778235E-05  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975915E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.621457E+00
  0.790490E-05  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975915E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.631244E+00
  0.802938E-05  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975915E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.641185E+00
  0.815583E-05  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975915E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.651282E+00
  0.828426E-05  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975915E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.661538E+00
  0.841472E-05  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975915E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.671956E+00
  0.854723E-05  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975915E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.682537E+00
  0.868183E-05  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975915E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.693286E+00
  0.881855E-05  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975915E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.704203E+00
  0.895743E-05  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975915E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.715293E+00
  0.909848E-05  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975915E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.726557E+00
  0.924176E-05  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975915E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.737999E+00
  0.938730E-05  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975915E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.749621E+00
  0.953513E-05  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975915E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.761425E+00
  0.968529E-05  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975915E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.773416E+00
  0.983781E-05  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975915E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.785596E+00
  0.999273E-05  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975915E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.797967E+00
  0.101501E-04  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975915E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.810533E+00
  0.103099E-04  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975915E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.823297E+00
  0.104723E-04  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975915E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.836262E+00
  0.106372E-04  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975915E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.849431E+00
  0.108047E-04  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975915E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.862808E+00
  0.109749E-04  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975915E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.876395E+00
  0.111477E-04  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975915E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.890196E+00
  0.113232E-04  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975915E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.904215E+00
  0.115016E-04  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975915E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.918454E+00
  0.116827E-04  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975915E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.932918E+00
  0.118667E-04  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975915E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.947609E+00
  0.120535E-04  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975914E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.962532E+00
  0.122433E-04  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975914E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.977689E+00
  0.124362E-04  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975914E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.993086E+00
  0.126320E-04  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975914E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.100872E+01
  0.128309E-04  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975914E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.102461E+01
  0.130330E-04  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975914E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.104075E+01
  0.132382E-04  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975914E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.105713E+01
  0.134467E-04  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975914E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.107378E+01
  0.136584E-04  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975914E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.109069E+01
  0.138735E-04  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975914E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.110787E+01
  0.140920E-04  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975914E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.112531E+01
  0.143139E-04  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975914E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.114303E+01
  0.145393E-04  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975914E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.116103E+01
  0.147683E-04  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975914E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.117932E+01
  0.150009E-04  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975914E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.119789E+01
  0.152371E-04  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975914E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.121675E+01
  0.154770E-04  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975914E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.123592E+01
  0.157208E-04  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975914E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.125538E+01
  0.159683E-04  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975914E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.127515E+01
  0.162198E-04  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975914E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.129523E+01
  0.164752E-04  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975914E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.131562E+01
  0.167347E-04  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975914E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.133634E+01
  0.169982E-04  0.888045E+05  0.888045E+05  0.118406E+06  0.118406E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975914E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.135739E+01
  0.172659E-04  0.888045E+05  0.888045E+05  0.118406E+06  0.118405E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975914E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.137876E+01
  0.175378E-04  0.888045E+05  0.888045E+05  0.118406E+06  0.118405E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975914E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.140048E+01
  0.178140E-04  0.888045E+05  0.888045E+05  0.118406E+06  0.118405E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975914E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.142253E+01
  0.180945E-04  0.888045E+05  0.888045E+05  0.118406E+06  0.118405E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975914E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.144493E+01
  0.183794E-04  0.888045E+05  0.888045E+05  0.118406E+06  0.118405E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975914E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.146769E+01
  0.186689E-04  0.888045E+05  0.888045E+05  0.118406E+06  0.118405E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975914E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.149080E+01
  0.189629E-04  0.888045E+05  0.888045E+05  0.118406E+06  0.118405E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975914E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.151427E+01
  0.192615E-04  0.888045E+05  0.888045E+05  0.118406E+06  0.118405E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975914E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.153812E+01
  0.195648E-04  0.888045E+05  0.888045E+05  0.118406E+06  0.118405E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975914E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.156234E+01
  0.198729E-04  0.888045E+05  0.888045E+05  0.118405E+06  0.118405E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975914E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.158695E+01
  0.201859E-04  0.888045E+05  0.888045E+05  0.118405E+06  0.118405E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975914E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.161194E+01
  0.205038E-04  0.888045E+05  0.888045E+05  0.118405E+06  0.118405E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975914E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.163732E+01
  0.208266E-04  0.888045E+05  0.888045E+05  0.118405E+06  0.118405E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975914E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.166311E+01
  0.211546E-04  0.888045E+05  0.888045E+05  0.118405E+06  0.118405E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975914E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.168930E+01
  0.214877E-04  0.888045E+05  0.888045E+05  0.118405E+06  0.118405E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975914E+05 -0.607625E+00  0.887245E+05  0.887245E+05  0.171590E+01
  0.218261E-04  0.888045E+05  0.888044E+05  0.118405E+06  0.118405E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975914E+05 -0.607626E+00  0.887245E+05  0.887245E+05  0.174292E+01
  0.221698E-04  0.888045E+05  0.888044E+05  0.118405E+06  0.118405E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975914E+05 -0.607625E+00  0.887245E+05  0.887245E+05  0.177037E+01
  0.225190E-04  0.888045E+05  0.888044E+05  0.118405E+06  0.118405E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975914E+05 -0.607625E+00  0.887245E+05  0.887245E+05  0.179825E+01
  0.228736E-04  0.888045E+05  0.888044E+05  0.118405E+06  0.118405E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975914E+05 -0.607625E+00  0.887245E+05  0.887245E+05  0.182656E+01
  0.232338E-04  0.888045E+05  0.888044E+05  0.118405E+06  0.118405E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975914E+05 -0.607625E+00  0.887245E+05  0.887245E+05  0.185533E+01
  0.235997E-04  0.888045E+05  0.888044E+05  0.118405E+06  0.118405E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975914E+05 -0.607625E+00  0.887245E+05  0.887245E+05  0.188454E+01
  0.239713E-04  0.888045E+05  0.888044E+05  0.118405E+06  0.118405E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975914E+05 -0.607625E+00  0.887245E+05  0.887244E+05  0.191422E+01
  0.243488E-04  0.888045E+05  0.888044E+05  0.118405E+06  0.118405E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975913E+05 -0.607625E+00  0.887245E+05  0.887244E+05  0.194437E+01
  0.247322E-04  0.888045E+05  0.888044E+05  0.118405E+06  0.118405E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975913E+05 -0.607625E+00  0.887245E+05  0.887244E+05  0.197499E+01
  0.251217E-04  0.888045E+05  0.888044E+05  0.118405E+06  0.118405E+06  0.000000E+00  0.888045E+05  0.888045E+05  0.975913E+05 -0.607625E+00  0.887245E+05  0.887244E+05  0.200609E+01
  0.255173E-04  0.888045E+05  0.888044E+05  0.118405E+06  0.118405E+06  0.000000E+00  0.888044E+05  0.888044E+05  0.975913E+05 -0.607625E+00  0.887245E+05  0.887244E+05  0.203768E+01
  0.259192E-04  0.888045E+05  0.888044E+05  0.118405E+06  0.118405E+06  0.000000E+00  0.888044E+05  0.888044E+05  0.975913E+05 -0.607625E+00  0.887245E+05  0.887244E+05  0.206977E+01
  0.263273E-04  0.888044E+05  0.888044E+05  0.118405E+06  0.118405E+06  0.000000E+00  0.888044E+05  0.888044E+05  0.975913E+05 -0.607625E+00  0.887245E+05  0.887244E+05  0.210236E+01
  0.267419E-04  0.888044E+05  0.888044E+05  0.118405E+06  0.118405E+06  0.000000E+00  0.888044E+05  0.888044E+05  0.975913E+05 -0.607625E+00  0.887244E+05  0.887244E+05  0.213547E+01
  0.271631E-04  0.888044E+05  0.888044E+05  0.118405E+06  0.118405E+06  0.000000E+00  0.888044E+05  0.888044E+05  0.975913E+05 -0.607625E+00  0.887244E+05  0.887244E+05  0.216910E+01
  0.275908E-04  0.888044E+05  0.888044E+05  0.118405E+06  0.118405E+06  0.000000E+00  0.888044E+05  0.888044E+05  0.975913E+05 -0.607625E+00  0.887244E+05  0.887244E+05  0.220326E+01
  0.280253E-04  0.888044E+05  0.888044E+05  0.118405E+06  0.118405E+06  0.000000E+00  0.888044E+05  0.888044E+05  0.975913E+05 -0.607625E+00  0.887244E+05  0.887244E+05  0.223795E+01
  0.284666E-04  0.888044E+05  0.888044E+05  0.118405E+06  0.118405E+06  0.000000E+00  0.888044E+05  0.888044E+05  0.975913E+05 -0.607625E+00  0.887244E+05  0.887244E+05  0.227319E+01
  0.289149E-04  0.888044E+05  0.888044E+05  0.118405E+06  0.118405E+06  0.000000E+00  0.888044E+05  0.888044E+05  0.975913E+05 -0.607625E+00  0.887244E+05  0.887244E+05  0.230899E+01
  0.293703E-04  0.888044E+05  0.888044E+05  0.118405E+06  0.118404E+06  0.000000E+00  0.888044E+05  0.888044E+05  0.975913E+05 -0.607625E+00  0.887244E+05  0.887244E+05  0.234535E+01
  0.298328E-04  0.888044E+05  0.888044E+05  0.118405E+06  0.118404E+06  0.000000E+00  0.888044E+05  0.888044E+05  0.975913E+05 -0.607625E+00  0.887244E+05  0.887244E+05  0.238229E+01
  0.303026E-04  0.888044E+05  0.888044E+05  0.118405E+06  0.118404E+06  0.000000E+00  0.888044E+05  0.888044E+05  0.975913E+05 -0.607625E+00  0.887244E+05  0.887244E+05  0.241980E+01
  0.307798E-04  0.888044E+05  0.888044E+05  0.118405E+06  0.118404E+06  0.000000E+00  0.888044E+05  0.888044E+05  0.975913E+05 -0.607625E+00  0.887244E+05  0.887244E+05  0.245791E+01
  0.312645E-04  0.888044E+05  0.888044E+05  0.118405E+06  0.118404E+06  0.000000E+00  0.888044E+05  0.888044E+05  0.975913E+05 -0.607625E+00  0.887244E+05  0.887244E+05  0.249661E+01
  0.317568E-04  0.888044E+05  0.888044E+05  0.118405E+06  0.118404E+06  0.000000E+00  0.888044E+05  0.888044E+05  0.975912E+05 -0.607625E+00  0.887244E+05  0.887244E+05  0.253593E+01
  0.322569E-04  0.888044E+05  0.888044E+05  0.118405E+06  0.118404E+06  0.000000E+00  0.888044E+05  0.888044E+05  0.975912E+05 -0.607625E+00  0.887244E+05  0.887244E+05  0.257587E+01
  0.327649E-04  0.888044E+05  0.888044E+05  0.118405E+06  0.118404E+06  0.000000E+00  0.888044E+05  0.888044E+05  0.975912E+05 -0.607625E+00  0.887244E+05  0.887244E+05  0.261643E+01
  0.332809E-04  0.888044E+05  0.888043E+05  0.118404E+06  0.118404E+06  0.000000E+00  0.888044E+05  0.888044E+05  0.975912E+05 -0.607625E+00  0.887244E+05  0.887244E+05  0.265763E+01
  0.338050E-04  0.888044E+05  0.888043E+05  0.118404E+06  0.118404E+06  0.000000E+00  0.888044E+05  0.888044E+05  0.975912E+05 -0.607625E+00  0.887244E+05  0.887244E+05  0.269948E+01
  0.343373E-04  0.888044E+05  0.888043E+05  0.118404E+06  0.118404E+06  0.000000E+00  0.888044E+05  0.888044E+05  0.975912E+05 -0.607624E+00  0.887244E+05  0.887244E+05  0.274199E+01
  0.348781E-04  0.888044E+05  0.888043E+05  0.118404E+06  0.118404E+06  0.000000E+00  0.888044E+05  0.888044E+05  0.975912E+05 -0.607624E+00  0.887244E+05  0.887244E+05  0.278517E+01
  0.354273E-04  0.888044E+05  0.888043E+05  0.118404E+06  0.118404E+06  0.000000E+00  0.888044E+05  0.888044E+05  0.975912E+05 -0.607624E+00  0.887244E+05  0.887244E+05  0.282903E+01
  0.359852E-04  0.888044E+05  0.888043E+05  0.118404E+06  0.118404E+06  0.000000E+00  0.888044E+05  0.888044E+05  0.975912E+05 -0.607624E+00  0.887244E+05  0.887244E+05  0.287358E+01
  0.365519E-04  0.888044E+05  0.888043E+05  0.118404E+06  0.118404E+06  0.000000E+00  0.888044E+05  0.888044E+05  0.975912E+05 -0.607624E+00  0.887244E+05  0.887243E+05  0.291884E+01
  0.371275E-04  0.888044E+05  0.888043E+05  0.118404E+06  0.118404E+06  0.000000E+00  0.888044E+05  0.888044E+05  0.975912E+05 -0.607624E+00  0.887244E+05  0.887243E+05  0.296480E+01
  0.377122E-04  0.888044E+05  0.888043E+05  0.118404E+06  0.118403E+06  0.000000E+00  0.888044E+05  0.888044E+05  0.975911E+05 -0.607624E+00  0.887244E+05  0.887243E+05  0.301149E+01
  0.383060E-04  0.888044E+05  0.888043E+05  0.118404E+06  0.118403E+06  0.000000E+00  0.888044E+05  0.888044E+05  0.975911E+05 -0.607624E+00  0.887244E+05  0.887243E+05  0.305891E+01
  0.389093E-04  0.888044E+05  0.888043E+05  0.118404E+06  0.118403E+06  0.000000E+00  0.888044E+05  0.888044E+05  0.975911E+05 -0.607624E+00  0.887244E+05  0.887243E+05  0.310708E+01
  0.395220E-04  0.888044E+05  0.888043E+05  0.118404E+06  0.118403E+06  0.000000E+00  0.888043E+05  0.888043E+05  0.975911E+05 -0.607624E+00  0.887244E+05  0.887243E+05  0.315601E+01
  0.401444E-04  0.888044E+05  0.888043E+05  0.118404E+06  0.118403E+06  0.000000E+00  0.888043E+05  0.888043E+05  0.975911E+05 -0.607624E+00  0.887244E+05  0.887243E+05  0.320571E+01
  0.407766E-04  0.888043E+05  0.888042E+05  0.118404E+06  0.118403E+06  0.000000E+00  0.888043E+05  0.888043E+05  0.975911E+05 -0.607624E+00  0.887243E+05  0.887243E+05  0.325620E+01
