  0.790490E-05  0.198694E+08  0.198694E+08  0.264843E+08  0.264843E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198773E+08 -0.469703E+00  0.103049E+08  0.103049E+08  0.447808E-02
  0.802938E-05  0.198694E+08  0.198694E+08  0.264841E+08  0.264841E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198773E+08 -0.469703E+00  0.103049E+08  0.103049E+08  0.454860E-02
  0.815583E-05  0.198694E+08  0.198694E+08  0.264838E+08  0.264838E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198773E+08 -0.469703E+00  0.103049E+08  0.103049E+08  0.462023E-02
  0.828426E-05  0.198694E+08  0.198694E+08  0.264835E+08  0.264835E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198773E+08 -0.469703E+00  0.103049E+08  0.103049E+08  0.469298E-02
  0.841472E-05  0.198694E+08  0.198694E+08  0.264832E+08  0.264832E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198773E+08 -0.469703E+00  0.103049E+08  0.103049E+08  0.476689E-02
  0.854723E-05  0.198694E+08  0.198694E+08  0.264829E+08  0.264829E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198773E+08 -0.469703E+00  0.103049E+08  0.103049E+08  0.484195E-02
  0.868183E-05  0.198694E+08  0.198694E+08  0.264826E+08  0.264826E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198773E+08 -0.469703E+00  0.103049E+08  0.103049E+08  0.491820E-02
  0.881855E-05  0.198694E+08  0.198694E+08  0.264823E+08  0.264823E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198773E+08 -0.469703E+00  0.103049E+08  0.103049E+08  0.499565E-02
  0.895743E-05  0.198694E+08  0.198694E+08  0.264820E+08  0.264820E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198773E+08 -0.469703E+00  0.103049E+08  0.103049E+08  0.507431E-02
  0.909848E-05  0.198694E+08  0.198694E+08  0.264816E+08  0.264816E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198773E+08 -0.469703E+00  0.103049E+08  0.103049E+08  0.515422E-02
  0.924176E-05  0.198694E+08  0.198694E+08  0.264813E+08  0.264813E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198773E+08 -0.469703E+00  0.103049E+08  0.103049E+08  0.523538E-02
